Date,AAPL,AMZN,ATO,AVGO,BLDR,BRK-B,DECK,GOOGL,IAU,JPM,LLY,MA,META,MSFT,MTUM,NVDA,PTC,SHV,SPY,TLT,TRGP,TSLA,UNH,USO,V,XOM
2020-04-20,67.60858154296875,119.68049621582031,93.20748901367188,231.09127807617188,13.9399995803833,188.75,140.66000366210938,63.057498931884766,32.459999084472656,82.12972259521484,149.62744140625,246.52554321289062,178.24000549316406,169.15524291992188,112.0311508178711,71.52591705322266,66.98999786376953,103.98844909667969,265.97265625,155.70309448242188,7.309089660644531,49.75733184814453,267.4069519042969,30.0,159.96388244628906,33.893489837646484
2020-04-21,65.51879119873047,116.40599822998047,91.6257095336914,221.5802764892578,13.479999542236328,183.47999572753906,131.97000122070312,60.608001708984375,32.220001220703125,79.74759674072266,144.77230834960938,240.2774658203125,170.8000030517578,162.159423828125,107.83549499511719,67.15538787841797,62.970001220703125,103.98844909667969,257.8968200683594,157.66368103027344,7.2719879150390625,45.781333923339844,259.8719787597656,22.479999542236328,156.36952209472656,33.7124137878418
2020-04-22,67.40595245361328,118.17449951171875,93.01657104492188,232.6033477783203,13.460000038146973,186.5800018310547,132.77000427246094,62.920501708984375,32.79999923706055,80.0073013305664,148.6033477783203,251.59844970703125,182.27999877929688,167.66717529296875,110.71223449707031,71.30166625976562,64.7699966430664,103.98844909667969,263.6207275390625,156.05287170410156,7.698660373687744,48.807334899902344,262.5542297363281,20.079999923706055,162.27247619628906,34.67539596557617
2020-04-23,67.14473724365234,119.97250366210938,92.1166000366211,231.6728515625,13.960000038146973,185.6300048828125,132.75,63.55849838256836,33.13999938964844,80.05207061767578,151.65673828125,250.5701446533203,185.1300048828125,165.63796997070312,110.41595458984375,70.7684326171875,64.33000183105469,103.96971130371094,263.6018371582031,156.8813018798828,8.58910846710205,47.04199981689453,270.4303283691406,21.1200008392334,162.06793212890625,35.7618293762207
2020-04-24,69.08316802978516,120.51100158691406,94.91655731201172,236.933837890625,14.729999542236328,186.52000427246094,137.4199981689453,63.83000183105469,33.0,81.23419189453125,154.5015411376953,253.41024780273438,190.07000732421875,168.66244506835938,112.02159118652344,72.15882873535156,65.0,103.98844909667969,267.276123046875,157.24948120117188,9.01578140258789,48.34333419799805,276.0790710449219,20.559999465942383,162.98355102539062,35.992279052734375
2020-04-27,69.13200378417969,118.80000305175781,95.95288848876953,240.1907196044922,15.800000190734863,187.4600067138672,146.39999389648438,63.542999267578125,32.86000061035156,84.73572540283203,152.94638061523438,259.6387023925781,187.5,168.17929077148438,113.44562530517578,74.02515411376953,66.27999877929688,103.96034240722656,271.1297912597656,154.32244873046875,9.31259822845459,53.25,278.6286315917969,17.520000457763672,167.30845642089844,36.16512680053711
2020-04-28,68.01141357421875,115.7040023803711,97.40742492675781,236.86227416992188,17.299999237060547,187.1199951171875,147.9199981689453,61.62950134277344,32.68000030517578,85.33575439453125,149.1627960205078,259.1293640136719,182.91000366210938,164.0823211669922,112.0311508178711,72.59986877441406,66.37000274658203,103.98844909667969,269.8830261230469,156.098876953125,9.80419635772705,51.27466583251953,273.3020935058594,17.040000915527344,166.81173706054688,37.012874603271484
2020-04-29,70.24526977539062,118.635498046875,95.32564544677734,246.96380615234375,19.540000915527344,189.61000061035156,155.5800018310547,67.10900115966797,32.86000061035156,87.63728332519531,147.13351440429688,277.82476806640625,194.19000244140625,171.4453125,114.75498962402344,74.36902618408203,69.95999908447266,103.96034240722656,276.9481506347656,155.28892517089844,11.33465576171875,53.367332458496094,272.629150390625,18.0,177.07852172851562,39.062286376953125
2020-04-30,71.72716522216797,123.69999694824219,92.69842529296875,243.02696228027344,18.350000381469727,187.36000061035156,148.75999450683594,67.33499908447266,32.220001220703125,85.75664520263672,146.640380859375,269.2850646972656,204.7100067138672,173.165283203125,113.67500305175781,72.8291015625,69.25,103.97911834716797,274.36956787109375,153.47561645507812,12.12022590637207,52.12533187866211,277.1974182128906,19.1200008392334,174.0880889892578,38.24745559692383
2020-05-01,70.57242584228516,114.302001953125,90.9984359741211,232.36180114746094,17.239999771118164,182.6699981689453,143.2899932861328,65.86599731445312,32.439998626708984,83.50885772705078,145.68263244628906,263.1839294433594,202.27000427246094,168.6817626953125,110.89382934570312,70.4619369506836,66.37999725341797,103.9800033569336,267.1060791015625,154.7899169921875,11.0447416305542,46.75466537475586,269.65313720703125,18.860000610351562,171.019775390625,35.50667953491211
2020-05-04,71.57091522216797,115.79949951171875,91.5893325805664,234.65234375,16.84000015258789,177.9499969482422,140.25,66.1449966430664,32.540000915527344,82.51481628417969,145.3507537841797,263.6931457519531,205.25999450683594,172.80772399902344,112.38477325439453,72.58242797851562,67.19000244140625,103.97064208984375,267.84283447265625,154.0618133544922,11.185022354125977,50.74599838256836,272.52490234375,19.670000076293945,171.58470153808594,36.93878936767578
2020-05-05,72.64513397216797,115.88999938964844,92.51659393310547,236.98756408691406,16.899999618530273,176.02999877929688,143.60000610351562,67.45099639892578,32.619998931884766,82.38943481445312,149.7222442626953,268.3155212402344,207.07000732421875,174.66297912597656,114.16242218017578,73.1928939819336,70.31999969482422,103.9800033569336,270.3175354003906,153.07568359375,11.643271446228027,51.2140007019043,277.7376708984375,21.510000228881836,173.8153533935547,36.89764404296875
2020-05-06,73.39461517333984,117.56300354003906,87.77120971679688,236.3701934814453,16.209999084472656,172.3800048828125,142.63999938964844,67.27149963378906,32.279998779296875,80.84014129638672,148.57485961914062,266.807373046875,208.47000122070312,176.38290405273438,114.13377380371094,74.20207977294922,70.41000366210938,103.96125030517578,268.485107421875,150.6056671142578,10.904461860656738,52.172000885009766,273.69061279296875,20.850000381469727,174.1465301513672,36.20627975463867
2020-05-07,74.15390014648438,118.38050079345703,87.61665344238281,239.56439208984375,17.149999618530273,173.47999572753906,144.55999755859375,68.46399688720703,32.84000015258789,81.68196105957031,145.05677795410156,272.7126770019531,211.25999450683594,177.40716552734375,114.9557113647461,75.96623992919922,70.86000061035156,103.96125030517578,271.7249450683594,153.12173461914062,12.550420761108398,52.00266647338867,270.1175231933594,20.469999313354492,177.98443603515625,36.412044525146484
2020-05-08,75.91886138916016,118.98049926757812,88.48029327392578,246.0780487060547,17.889999389648438,176.8300018310547,149.17999267578125,69.21700286865234,32.619998931884766,83.01631927490234,145.56886291503906,276.6006774902344,212.35000610351562,178.45074462890625,116.26505279541016,77.8674545288086,71.55000305175781,103.97064208984375,276.2209167480469,151.13101196289062,12.905795097351074,54.62799835205078,272.01312255859375,21.469999313354492,180.29298400878906,38.00877380371094
2020-05-11,77.11349487304688,120.44999694824219,87.98030090332031,246.4090576171875,17.6200008392334,174.63999938964844,147.35000610351562,70.17949676513672,32.41999816894531,80.57149505615234,150.34811401367188,275.4156494140625,213.17999267578125,180.4412384033203,117.8802261352539,80.38911437988281,72.22000122070312,103.9518814086914,276.27752685546875,149.9512481689453,12.513009071350098,54.08599853515625,273.6148986816406,21.170000076293945,178.8026580810547,37.646629333496094
2020-05-12,76.2322006225586,117.84750366210938,87.60759735107422,240.1907196044922,16.540000915527344,172.80999755859375,138.50999450683594,68.75900268554688,32.560001373291016,77.93860626220703,149.56103515625,266.48419189453125,210.10000610351562,176.35394287109375,115.8062973022461,77.76776123046875,68.51000213623047,103.96125030517578,270.7709045410156,151.4904327392578,13.485620498657227,53.96066665649414,272.6765441894531,20.969999313354492,174.8186798095703,37.017364501953125
